recno,TYCID1,TYCID2,TYCID3,RA_J2000,DE_J2000,pmRA,pmDE,BT,VT,V,BV,HD,HIP,Plx,indexcandidate,hyades
102816,1246,881,1,3.543,21.6328,9.3,-14.8,11.295,9.835,9.704,1.241,NULL,NULL,0,9787,0
102818,1246,966,1,3.56932,21.3718,0.2,2.1,11.878,10.529,10.408,1.147,NULL,NULL,0,9789,0
102820,1246,1050,1,3.59621,20.7187,0.1,-1.1,11.939,10.969,10.882,0.825,NULL,NULL,0,9791,0
102822,1246,1205,1,3.47088,20.71,-12.9,-49.1,11.787,10.947,10.871,0.714,NULL,NULL,0,9793,0
102824,1247,80,1,3.67253,22.4699,-4.9,-14.1,9.455,9.119,9.089,0.286,22751,NULL,0,9795,0
102825,1247,108,1,3.67963,22.1757,1.4,-7.6,11.49,10.682,10.609,0.687,NULL,NULL,0,9796,0
102826,1247,174,1,3.66354,21.6974,36.1,-6.4,10.679,10.146,10.098,0.453,NULL,NULL,0,9797,0
102827,1247,180,1,3.64802,21.87,-6.9,-3.4,11.664,10.964,10.901,0.595,NULL,NULL,0,9798,0
102829,1247,211,1,3.62335,22.351,17.8,-46.8,9.816,9.228,9.175,0.5,22444,NULL,0,9800,0
102830,1247,213,1,3.67282,22.3361,16.3,-14.4,11.1,9.009,8.821,1.777,22752,NULL,0,9801,0
102831,1247,217,1,3.6661,21.441,-36.6,-60.7,11.94,11.385,11.335,0.472,NULL,NULL,0,9802,0
102832,1247,223,1,3.63053,22.3799,-4.3,-7.8,11.729,11.088,11.03,0.545,NULL,NULL,0,9803,0
102833,1247,253,1,3.62861,22.327,31.7,-3.5,11.572,11.163,11.126,0.348,NULL,NULL,0,9804,0
102834,1247,278,1,3.68437,22.2883,10.9,-5.5,11.831,10.438,10.313,1.184,NULL,NULL,0,9805,0
102835,1247,281,1,3.72164,21.7934,27.6,-1.6,11.679,10.796,10.717,0.751,NULL,NULL,0,9806,0
102836,1247,282,1,3.66867,21.528,-29.7,2.6,12.113,10.995,10.894,0.95,NULL,NULL,0,9807,0
102840,1247,395,1,3.72595,22.4371,-4.3,-5.2,12.003,9.879,9.688,1.805,NULL,NULL,0,9811,0
102841,1247,444,1,3.68116,22.4149,-0.3,-4.2,12.32,10.616,10.463,1.448,NULL,NULL,0,9812,0
102842,1247,452,1,3.6593,21.8399,8.8,-1.3,12.319,11.512,11.439,0.686,NULL,NULL,0,9813,0
102843,1247,507,1,3.67521,22.3326,13.4,-5.7,10.863,10.203,10.144,0.561,NULL,NULL,0,9814,0
102844,1247,515,1,3.72531,22.1584,20.6,-46.9,11.212,10.526,10.464,0.583,NULL,NULL,0,9815,0
102845,1247,517,1,3.69762,21.7892,4.8,-0.2,12.498,10.865,10.718,1.388,NULL,NULL,0,9816,0
102846,1247,536,1,3.64246,21.2842,16,-38.5,11.674,10.752,10.669,0.784,NULL,NULL,0,9817,0
102847,1247,541,1,3.71972,21.9688,12.2,-7.7,10.293,9.908,9.873,0.327,23093,NULL,0,9818,0
102848,1247,561,1,3.72549,21.5238,106.1,-55,11.993,10.99,10.9,0.853,NULL,NULL,0,9819,0
102849,1247,565,1,3.69496,21.3136,-3.3,2.2,11.881,11.261,11.205,0.527,NULL,NULL,0,9820,0
102850,1247,581,1,3.60567,21.8335,102.6,-68.7,10.46,9.67,9.599,0.672,NULL,NULL,0,9821,0
102851,1247,582,1,3.72844,22.0712,19.7,-8.2,10.218,9.718,9.673,0.425,23159,NULL,0,9822,0
102852,1247,621,1,3.65285,22.2197,6,-5.1,11.618,10.977,10.919,0.545,NULL,NULL,0,9823,0
102853,1247,671,1,3.65749,21.3306,26.2,6.8,10.334,9.354,9.266,0.833,NULL,NULL,0,9824,0
102855,1247,768,1,3.72516,21.4031,3,-3.9,12.005,10.771,10.66,1.049,NULL,NULL,0,9826,0
102857,1247,787,1,3.64366,21.3784,-1.5,-9.1,11.822,11.167,11.108,0.557,NULL,NULL,0,9828,0
102858,1247,792,1,3.71687,21.7554,7.9,-9.4,11.623,10.732,10.652,0.757,NULL,NULL,0,9829,0
102859,1247,795,1,3.67998,21.3654,-2,-32.6,12.255,10.674,10.532,1.344,NULL,NULL,0,9830,0
102861,1247,821,1,3.63225,21.7092,5.9,-19.8,9.862,9.337,9.29,0.446,22510,NULL,0,9832,0
102862,1247,824,1,3.66731,21.2203,16.6,-12.1,11.106,10.324,10.254,0.665,NULL,NULL,0,9833,0
102863,1247,881,1,3.63518,21.0726,15.7,0.6,10.919,10.409,10.363,0.434,NULL,NULL,0,9834,0
102864,1247,892,1,3.65654,21.1765,-3,-3.3,10.24,10.012,9.991,0.194,NULL,NULL,0,9835,0
102866,1247,1067,1,3.72694,20.7163,-17.6,-35,9.401,8.232,8.127,0.994,23160,NULL,0,9837,0
102867,1247,1075,1,3.68461,20.6634,-2.9,-19.4,11.078,9.413,9.263,1.415,NULL,NULL,0,9838,0
102868,1247,1176,1,3.70713,21.1927,6.7,-48.7,11.189,10.294,10.213,0.761,NULL,NULL,0,9839,0
102870,1248,24,1,3.81377,15.4029,-5.3,-14.5,10.587,10.161,10.123,0.362,NULL,NULL,0,9841,0
102871,1248,47,1,3.75794,15.6753,-1.1,-5.3,11.794,10.09,9.937,1.448,NULL,NULL,0,9842,0
102872,1248,52,1,3.85362,15.4921,-1.9,-25.8,10.613,10.127,10.083,0.413,NULL,NULL,0,9843,0
102873,1248,91,1,3.8584,15.6337,6.3,-9.1,12.3,10.638,10.488,1.413,NULL,NULL,0,9844,0
102875,1248,139,1,3.8469,15.3512,29.8,0.7,11.29,10.622,10.562,0.568,NULL,NULL,0,9846,0
102877,1248,259,1,3.8147,15.5858,25.3,-0.5,11.066,8.79,8.585,1.935,NULL,NULL,0,9848,0
102878,1248,305,1,3.77414,16.6513,49.6,-40,11.192,10.431,10.363,0.647,NULL,NULL,0,9849,0
102879,1248,368,1,3.73737,16.5068,37.8,-18.9,11.415,10.593,10.519,0.699,NULL,NULL,0,9850,0
102880,1248,414,1,3.75582,16.836,40,-21.7,11.485,10.806,10.745,0.577,NULL,NULL,0,9851,0
102882,1248,444,1,3.8194,16.1759,25.9,-26.2,12.343,10.646,10.493,1.442,NULL,NULL,0,9853,0
102884,1248,472,1,3.77843,16.7927,-3.3,-14.4,11.684,10.975,10.911,0.603,NULL,NULL,0,9855,0
102885,1248,483,1,3.73675,16.7061,-5.2,-15.1,10.002,9.586,9.549,0.354,NULL,NULL,0,9856,0
102886,1248,499,1,3.83797,16.4381,5.4,-11.5,11.891,10.585,10.467,1.11,NULL,NULL,0,9857,0
102888,1248,524,1,3.74822,16.8633,16.4,1.1,11.984,10.461,10.324,1.295,NULL,NULL,0,9859,0
102889,1248,573,1,3.75967,16.2629,-14.2,-2.6,8.129,7.843,7.817,0.243,23411,NULL,0,9860,0
102891,1248,659,1,3.77215,16.0136,17.7,-9.3,11.91,10.292,10.146,1.375,NULL,NULL,0,9862,0
102892,1248,675,1,3.73811,16.4275,16,-37.3,9.42,8.818,8.764,0.512,23259,NULL,0,9863,0
102893,1248,676,1,3.76629,16.4686,8.2,-12.1,11.324,10.736,10.683,0.5,NULL,NULL,0,9864,0
102894,1248,707,1,3.80478,16.5582,-7.5,-30.2,11.853,10.998,10.921,0.727,NULL,NULL,0,9865,0
102895,1248,767,1,3.76358,16.1101,-7.4,-25.5,12.325,10.731,10.588,1.355,NULL,NULL,0,9866,0
102896,1248,784,1,3.77114,16.0939,3,-34.3,12.178,11.115,11.019,0.904,NULL,NULL,0,9867,0
102897,1248,866,1,3.8067,15.8891,-1.2,-19.4,11.153,10.667,10.623,0.413,NULL,NULL,0,9868,0
102898,1249,2,1,3.96506,15.3279,44.5,-114.8,10.489,9.77,9.705,0.611,NULL,NULL,0,9869,0
102899,1249,24,1,3.99804,15.1363,-18.4,1.4,11.001,10.403,10.349,0.508,NULL,NULL,0,9870,0
102900,1249,65,1,3.9853,15.3437,-0.2,-3.6,10.282,10.043,10.021,0.203,NULL,NULL,0,9871,0
102901,1249,82,1,3.95585,15.367,6.6,-1.9,12.176,10.155,9.973,1.718,NULL,NULL,0,9872,0
102902,1249,96,1,3.96446,15.2925,1.7,-15.2,10.944,10.38,10.329,0.479,NULL,NULL,0,9873,0
102904,1249,123,1,3.98016,15.0797,2.7,-8.5,11.823,10.584,10.472,1.053,NULL,NULL,0,9875,0
102905,1249,126,1,3.90094,15.1417,-2,-31.4,9.604,9.055,9.006,0.467,24465,NULL,0,9876,0
102906,1249,137,1,3.90097,15.4849,9.6,-30.8,12.272,10.746,10.609,1.297,NULL,NULL,0,9877,0
102907,1249,141,1,3.9101,15.1922,14.9,-18.7,11.857,11.038,10.964,0.696,285272,NULL,0,9878,0
102910,1249,170,1,3.89387,15.0943,3.7,-5.3,11.428,10.927,10.882,0.426,NULL,NULL,0,9881,0
102911,1249,176,1,3.90923,15.5737,-6,-14.6,11.76,9.558,9.36,1.872,285267,NULL,0,9882,0
102912,1249,179,1,3.86963,15.3019,10.1,-7.9,10.895,10.297,10.243,0.508,NULL,NULL,0,9883,0
102913,1249,195,1,3.87766,15.571,29.9,-56.4,11.062,10.164,10.083,0.763,NULL,NULL,0,9884,0
102914,1249,201,1,3.88609,15.1937,4.5,5.2,11.982,10.256,10.101,1.467,NULL,NULL,0,9885,0
102915,1249,212,1,3.89858,15.6115,0.3,-5.3,11.451,9.376,9.189,1.764,285268,NULL,0,9886,0
102916,1249,219,1,3.90172,15.0763,9.6,0.7,12.451,10.701,10.544,1.488,NULL,NULL,0,9887,0
102917,1249,221,1,3.89287,15.1222,29.7,-1.2,11.257,10.043,9.934,1.032,NULL,NULL,0,9888,0
102918,1249,263,1,3.93915,15.7001,78.7,-8.4,11.299,10.544,10.476,0.642,285266,NULL,0,9889,0
102919,1249,267,1,3.97648,16.3848,24,-13.3,10.411,9.808,9.754,0.513,285321,NULL,0,9890,0
102920,1249,356,1,3.9417,16.1632,13.4,-27.6,10.987,10.419,10.368,0.483,NULL,NULL,0,9891,0
102921,1249,381,1,3.93803,15.8176,75.6,-68.9,11.3,10.332,10.245,0.823,NULL,NULL,0,9892,0
102922,1249,382,1,3.99618,16.8619,-7.7,-13.6,11.34,10.735,10.681,0.514,NULL,NULL,0,9893,0
102923,1249,452,1,3.97001,16.4949,-2.2,-11,10.189,9.602,9.549,0.499,285322,NULL,0,9894,0
102926,1249,500,1,3.97969,16.7633,7,-12.5,9.883,9.476,9.439,0.346,285312,NULL,0,9897,0
102927,1249,546,1,3.93062,16.1428,24.5,-27.3,10.388,9.835,9.785,0.47,285262,NULL,0,9898,0
102928,1249,598,1,3.9633,16.8168,30.9,-41.7,10.791,10.115,10.054,0.575,285311,NULL,0,9899,0
102929,1249,603,1,3.92719,15.5901,19.3,-22.7,12.085,10.937,10.834,0.976,NULL,NULL,0,9900,0
102931,1249,652,1,3.99535,15.5694,2.1,-4,11.625,9.778,9.612,1.57,NULL,NULL,0,9902,0
102933,1249,673,1,3.99346,15.5989,38.6,-54.6,11.734,10.795,10.71,0.798,NULL,NULL,0,9904,0
102934,1249,676,1,3.97661,15.5682,17,-20.2,12.278,11.342,11.258,0.796,NULL,NULL,0,9905,0
102935,1249,701,1,3.94589,16.5671,8.4,-58.3,11.663,10.503,10.399,0.986,NULL,NULL,0,9906,0
102936,1249,742,1,3.98565,15.5402,6.3,-2.2,11.779,10.278,10.143,1.276,NULL,NULL,0,9907,0
102937,1249,764,1,3.90799,16.6257,1.5,-21.6,11.595,10.14,10.009,1.237,NULL,NULL,0,9908,0
102938,1249,958,1,3.91043,16.1224,28.5,-19.2,11.706,10.672,10.579,0.879,NULL,NULL,0,9909,0
102940,1249,1014,1,3.89264,16.6933,64.2,-53.3,10.917,10.043,9.964,0.743,285258,NULL,0,9911,0
102941,1249,1051,1,3.87786,15.9747,9.4,-19.8,9.583,9.206,9.172,0.32,24312,NULL,0,9912,0
102943,1250,6,1,4.02755,15.198,8.6,-11,10.813,10.672,10.659,0.12,NULL,NULL,0,9914,0
102944,1250,29,1,4.05792,15.365,31.6,-10.6,10.711,10.052,9.993,0.56,NULL,NULL,0,9915,0
102945,1250,46,1,4.05306,15.1107,-21.1,-30.5,11.341,10.769,10.718,0.486,NULL,NULL,0,9916,0
102946,1250,65,1,4.12569,15.1959,12.8,-16.5,11.503,10.119,9.994,1.176,285509,NULL,0,9917,0
102948,1250,87,1,4.05618,15.2282,-17.1,-29.9,12.218,11.18,11.087,0.882,285427,NULL,0,9919,0
102951,1250,140,1,4.09059,15.4585,-12.5,-2.9,10.28,10,9.975,0.238,285420,NULL,0,9922,0
102952,1250,151,1,4.12121,15.4452,105.5,-122.6,11.002,10.302,10.239,0.595,NULL,NULL,0,9923,0
102956,1250,202,1,4.12017,15.8026,0,-6.4,11.227,10.93,10.903,0.252,NULL,NULL,0,9927,0
102957,1250,206,1,4.09067,15.8305,11.5,-13,12.041,10.681,10.559,1.156,285408,NULL,0,9928,0
102958,1250,257,1,4.10497,16.1838,109.2,38.4,11.618,10.856,10.787,0.648,NULL,NULL,0,9929,0
102960,1250,285,1,4.05179,16.231,-1.4,14.4,11.44,10.42,10.328,0.867,NULL,NULL,0,9931,0
102961,1250,286,1,4.01179,15.9627,-4.9,3,11.349,9.711,9.564,1.392,285329,NULL,0,9932,0
102962,1250,333,1,4.01887,16.6886,-11.4,-6.3,11.388,10.752,10.695,0.541,NULL,NULL,0,9933,0
102963,1250,344,1,4.00011,16.6862,2.6,-9.3,12.305,10.757,10.618,1.316,NULL,NULL,0,9934,0
102965,1250,354,1,4.03605,15.5407,0.3,11.1,10.31,9.698,9.643,0.52,285332,NULL,0,9936,0
102967,1250,431,1,4.10879,16.3581,-4.3,8.3,9.813,9.391,9.353,0.359,285395,NULL,0,9938,0
102969,1250,459,1,4.02312,16.15,1.6,-15.2,11.563,9.826,9.67,1.476,285320,NULL,0,9940,0
102970,1250,474,1,4.0841,15.5629,-4.7,-17.7,10.939,10.483,10.442,0.388,NULL,NULL,0,9941,0
102971,1250,520,1,4.02107,16.3446,-8.2,-1.9,10.928,10.393,10.345,0.455,NULL,NULL,0,9942,0
102972,1250,549,1,4.13018,16.4374,46.9,-32.6,10.66,10.223,10.184,0.371,285484,NULL,0,9943,0
102973,1250,551,1,4.03273,16.3314,9.1,-19.8,11.639,10.122,9.985,1.289,285318,NULL,0,9944,0
102974,1250,596,1,4.10949,16.4578,6.9,-6.1,10.558,9.932,9.876,0.532,NULL,NULL,0,9945,0
102975,1250,603,1,4.05085,15.6872,39.3,10.9,11.11,9.336,9.176,1.508,285416,NULL,0,9946,0
102976,1250,613,1,4.03108,15.805,56.1,-30.5,11.214,10.517,10.454,0.592,285331,NULL,0,9947,0
102977,1250,662,1,4.0951,15.7381,44.4,-25.1,10.259,8.765,8.631,1.27,285412,NULL,0,9948,0
102978,1250,665,1,4.12637,16.4527,-2,-10,11.838,10.713,10.612,0.956,285483,NULL,0,9949,0
102980,1250,714,1,4.06166,16.5516,1.3,-9,12.014,11.203,11.13,0.689,285388,NULL,0,9951,0
102981,1250,729,1,4.05059,16.258,-1,-9.3,12.212,10.039,9.843,1.847,NULL,NULL,0,9952,0
102982,1250,793,1,4.09007,15.6853,11.4,-8.7,11.381,9.456,9.283,1.636,285413,NULL,0,9953,0
102983,1250,871,1,4.00679,15.7705,8.4,-5.8,11.175,10.481,10.419,0.59,NULL,NULL,0,9954,0
102984,1250,895,1,4.04618,16.1928,0.7,-2.9,11.705,10.575,10.473,0.961,285403,NULL,0,9955,0
102985,1250,912,1,4.02865,16.3244,-9.5,-75.1,10.824,10.206,10.15,0.525,NULL,NULL,0,9956,0
102986,1250,945,1,4.04532,16.6489,-0.6,-7.1,11.986,10.454,10.316,1.302,285386,NULL,0,9957,0
102987,1251,84,1,4.14505,15.1257,-9.4,5.2,12.074,10.552,10.415,1.294,285510,NULL,0,9958,0
102990,1251,162,1,4.18769,15.0525,-10.4,3.5,12.2,10.379,10.215,1.548,285604,NULL,0,9961,0
102991,1251,196,1,4.25292,16.1266,0.1,-7.4,10.276,9.919,9.887,0.303,285577,NULL,0,9962,0
102994,1251,333,1,4.1933,16.2066,-18.6,-18.7,10.922,10.296,10.24,0.532,NULL,NULL,0,9965,0
102995,1251,358,1,4.17639,16.7708,0.7,-6.1,11.743,10.084,9.935,1.41,NULL,NULL,0,9966,0
102996,1251,379,1,4.17108,16.3238,16.3,-7.4,12.058,10.563,10.428,1.271,285487,NULL,0,9967,0
102997,1251,387,1,4.18989,16.1154,-5.9,2.1,12.446,10.377,10.191,1.759,285584,NULL,0,9968,0
102998,1251,421,1,4.2386,16.8631,-3.2,-13.5,10.902,10.407,10.362,0.421,NULL,NULL,0,9969,0
102999,1251,442,1,4.1355,16.0247,-19.2,-25.4,11.726,9.871,9.704,1.577,285493,NULL,0,9970,0
103001,1251,472,1,4.21189,16.2715,-3.7,-5.5,11.204,10.365,10.289,0.713,285580,NULL,0,9972,0
103003,1251,512,1,4.14246,16.2339,4.4,-3,12.124,10.275,10.109,1.572,NULL,NULL,0,9974,0
103004,1251,521,1,4.16976,15.9772,-6.5,-5.8,12.379,10.808,10.667,1.335,NULL,NULL,0,9975,0
103005,1251,526,1,4.14935,16.1514,-8.6,-10.8,11.772,11.099,11.038,0.572,285490,NULL,0,9976,0
103006,1251,571,1,4.15096,15.965,-1.1,-4.6,11.663,10.344,10.225,1.121,NULL,NULL,0,9977,0
103007,1251,619,1,4.16731,15.9136,-3,14.8,11.917,11.149,11.08,0.653,NULL,NULL,0,9978,0
103009,1251,703,1,4.14584,16.1231,9.7,-10.6,11.663,9.87,9.709,1.524,NULL,NULL,0,9980,0
103010,1251,749,1,4.21734,15.5427,-3.4,-53.3,10.794,9.99,9.918,0.683,285597,NULL,0,9981,0
103011,1251,765,1,4.25761,16.6787,4.9,-15,11.881,10.963,10.88,0.78,285575,NULL,0,9982,0
103012,1251,775,1,4.17187,15.9101,14.5,-14,12.147,10.841,10.723,1.11,NULL,NULL,0,9983,0
103014,1251,878,1,4.266,15.8156,46.9,-50.6,10.907,9.498,9.371,1.198,285591,NULL,0,9985,0
103015,1251,882,1,4.18571,15.8517,2.7,-14.8,12.104,10.294,10.131,1.539,NULL,NULL,0,9986,0
103016,1251,891,1,4.19521,16.2119,-22.3,-14.5,10.402,9.832,9.781,0.484,NULL,NULL,0,9987,0
103017,1252,46,1,3.8625,17.1642,18.5,-1.7,12.101,9.975,9.784,1.807,NULL,NULL,0,9988,0
103018,1252,71,1,3.83266,18.2704,18,-12.2,10.222,9.76,9.718,0.393,NULL,NULL,0,9989,0
103019,1252,80,1,3.81986,16.9821,-18.2,-24.9,11.502,11.08,11.042,0.359,NULL,NULL,0,9990,0
103020,1252,96,1,3.76885,17.5332,-25.1,-59.2,11.579,10.422,10.318,0.983,NULL,NULL,0,9991,0
103021,1252,120,1,3.82861,17.5506,-9.7,-15.7,11.116,10.651,10.609,0.395,NULL,NULL,0,9992,0
103022,1252,208,1,3.84151,17.5292,22.3,-38.5,11.53,10.345,10.238,1.007,NULL,NULL,0,9993,0
103024,1252,256,1,3.76847,17.0066,-0.4,-5.4,10.335,9.964,9.931,0.315,NULL,NULL,0,9995,0
103026,1252,489,1,3.79673,17.8988,11.7,-7.4,11.554,11.192,11.159,0.308,NULL,NULL,0,9997,0
103027,1252,522,1,3.82349,17.47,1.3,29.8,11.116,10.343,10.273,0.657,NULL,NULL,0,9998,0
103030,1252,612,1,3.80324,17.5755,-12.7,-32.7,12.218,10.736,10.603,1.26,NULL,NULL,0,10001,0
103031,1252,654,1,3.76546,17.2436,1.8,-12,12.296,10.898,10.772,1.188,NULL,NULL,0,10002,0
103032,1252,691,1,3.73641,17.9427,-16.6,-9.3,12.018,10.679,10.558,1.138,NULL,NULL,0,10003,0
103033,1252,692,1,3.86347,17.203,27.5,-15,10.334,9.036,8.919,1.103,NULL,NULL,0,10004,0
103035,1252,715,1,3.737,17.8136,8.9,-19.1,10.894,10.372,10.325,0.444,NULL,NULL,0,10006,0
103036,1252,745,1,3.80015,17.8058,-0.3,1.4,11.658,10.465,10.358,1.014,NULL,NULL,0,10007,0
103037,1252,757,1,3.85776,17.845,7.6,-15.6,11.382,10.879,10.834,0.428,NULL,NULL,0,10008,0
103038,1252,770,1,3.83229,17.1318,14.5,-69.5,11.085,9.59,9.455,1.271,NULL,NULL,0,10009,0
103039,1252,803,1,3.82725,18.4128,-12.4,-11.9,11.426,10.95,10.907,0.405,NULL,NULL,0,10010,0
103041,1252,823,1,3.82261,17.814,33.8,-3.2,10.66,8.797,8.629,1.584,23914,NULL,0,10012,0
103042,1252,829,1,3.80855,17.8433,28.4,-2.3,11.769,10.811,10.725,0.814,NULL,NULL,0,10013,0
103044,1252,880,1,3.82257,17.7394,6.3,-1.9,12.068,10.092,9.914,1.68,NULL,NULL,0,10015,0
103045,1252,894,1,3.79087,18.3081,-2.6,-2.9,12.398,10.216,10.02,1.855,NULL,NULL,0,10016,0
103046,1252,914,1,3.76104,17.789,-16,-22.3,11.332,10.363,10.276,0.824,NULL,NULL,0,10017,0
103048,1253,64,1,3.93635,18.543,-2.5,-3.7,11.654,11.14,11.094,0.437,285240,NULL,0,10019,0
103049,1253,112,1,3.97086,18.3029,1.5,-12.2,11.419,9.223,9.025,1.867,285293,NULL,0,10020,0
103051,1253,170,1,3.9345,17.1496,45.2,-15.7,11.363,10.575,10.504,0.67,285254,NULL,0,10022,0
103052,1253,176,1,3.95484,18.6442,-55.9,-28.2,11.664,10.661,10.571,0.853,NULL,NULL,0,10023,0
103053,1253,249,1,3.92139,17.1205,22.4,7.6,10.947,10.022,9.939,0.786,NULL,NULL,0,10024,0
103054,1253,353,1,3.95854,18.2279,5.2,-21.3,11.506,10.623,10.544,0.751,NULL,NULL,0,10025,0
103055,1253,364,1,3.93625,17.0334,6.2,-28.7,10.91,10.21,10.147,0.595,NULL,NULL,0,10026,0
103056,1253,371,1,3.97125,17.104,-14.5,-41.6,9.999,9.337,9.277,0.563,285310,NULL,0,10027,0
103057,1253,432,1,3.98613,17.207,-7.1,-23.4,12.378,10.92,10.789,1.239,NULL,NULL,0,10028,0
103059,1253,469,1,3.96892,17.4035,5.8,-29.2,11.19,9.67,9.533,1.292,285309,NULL,0,10030,0
103060,1253,498,1,3.98614,17.3867,1.6,-2.9,11.105,10.494,10.439,0.519,NULL,NULL,0,10031,0
103063,1253,535,1,3.99733,17.7008,24.7,9.4,10.724,10.038,9.976,0.583,285295,NULL,0,10034,0
103065,1253,653,1,3.8805,18.2809,46.3,-42.4,11.454,10.523,10.439,0.791,NULL,NULL,0,10036,0
103066,1253,713,1,3.90677,17.7469,-12.4,-16,10.459,9.91,9.861,0.467,285246,NULL,0,10037,0
103070,1253,788,1,3.89746,16.8793,0.5,-22.1,11.562,10.719,10.643,0.717,285251,NULL,0,10041,0
103071,1253,793,1,3.91574,18.3784,2,-2.7,9.6,9.138,9.096,0.393,24549,NULL,0,10042,0
103073,1253,804,1,3.87105,17.3207,-15.2,-36.4,11.571,10.912,10.853,0.56,NULL,NULL,0,10044,0
103074,1253,807,1,3.88256,18.1389,-14.6,-11,10.393,9.836,9.786,0.473,NULL,NULL,0,10045,0
103075,1253,848,1,3.88225,17.2566,2.5,-8.2,10.963,10.595,10.562,0.313,NULL,NULL,0,10046,0
103077,1253,887,1,3.88754,18.6943,8,-9.6,11.441,9.747,9.595,1.44,285242,NULL,0,10048,0
103078,1253,898,1,3.91663,17.5879,58.7,14.9,10.974,10.081,10.001,0.759,285248,NULL,0,10049,0
103079,1253,921,1,3.91237,18.2789,20,-8,11.319,10.623,10.56,0.592,NULL,NULL,0,10050,0
103082,1253,957,1,3.90908,18.0283,4.1,-7.1,11.559,10.887,10.827,0.571,285245,NULL,0,10053,0
103083,1253,960,1,3.90574,18.6245,-0.5,-13.3,10.547,8.408,8.215,1.818,24482,NULL,0,10054,0
103084,1253,971,1,3.88337,18.0133,1.4,-3.8,9.671,9.426,9.404,0.208,24344,NULL,0,10055,0
103085,1253,986,1,3.8856,17.5387,13.9,-8.2,12.315,10.86,10.729,1.237,NULL,NULL,0,10056,0
103086,1254,43,1,4.04387,17.3444,-8,-10.6,11.288,9.875,9.748,1.201,285304,NULL,0,10057,0
103087,1254,47,1,4.01338,17.7677,22,-33.3,11.363,10.937,10.899,0.362,NULL,NULL,0,10058,0
103088,1254,52,1,4.02667,17.2879,27.5,-11.7,11.662,9.974,9.822,1.435,NULL,NULL,0,10059,0
103089,1254,66,1,4.11442,18.2442,10.6,-6.4,11.634,10.072,9.931,1.328,NULL,NULL,0,10060,0
103090,1254,75,1,4.00909,17.8064,-5.7,-4.1,10.823,10.545,10.52,0.236,NULL,NULL,0,10061,0
103091,1254,76,1,4.00864,17.7157,21.1,-13.1,12.181,11.36,11.286,0.698,NULL,NULL,0,10062,0
103093,1254,119,1,4.09571,18.4733,-5.8,-7.3,11.51,10.502,10.411,0.857,285352,NULL,0,10064,0
103095,1254,187,1,4.05747,18.2406,63.2,-39.4,10.976,10.339,10.282,0.541,285358,NULL,0,10066,0
103096,1254,231,1,4.01017,18.2005,-18.5,-14.1,11.67,11.003,10.943,0.567,NULL,NULL,0,10067,0
103097,1254,274,1,4.08768,18.1212,-2.1,10.4,11.153,10.558,10.504,0.506,NULL,NULL,0,10068,0
103098,1254,317,1,4.10053,18.0673,-10.9,-2,10.376,9.829,9.78,0.465,285365,NULL,0,10069,0
103099,1254,361,1,4.10367,18.1065,-3.2,-7.8,12.498,10.452,10.268,1.739,285366,NULL,0,10070,0
103100,1254,446,1,4.0888,17.6722,3.5,-19,10.284,9.478,9.405,0.685,285370,NULL,0,10071,0
103103,1254,606,1,4.01219,17.8957,-6.6,-3.9,10.582,10.201,10.167,0.324,285299,NULL,0,10074,0
103105,1254,623,1,4.01423,17.6007,-4,0.8,12.035,10.475,10.335,1.326,NULL,NULL,0,10076,0
103107,1254,656,1,4.00406,18.5216,2.5,-6.3,11.11,10.803,10.775,0.261,NULL,NULL,0,10078,0
103109,1254,662,1,4.04776,17.9306,-0.3,0.5,12.262,10.748,10.612,1.287,285361,NULL,0,10080,0
103110,1254,704,1,4.05621,17.2742,1.7,-16,10.343,9.757,9.704,0.498,285373,NULL,0,10081,0
103111,1254,706,1,4.09528,17.1925,28.2,-2.2,11.654,9.888,9.729,1.501,285375,NULL,0,10082,0
103112,1254,727,1,4.0428,16.8791,7.3,-27.4,11.166,9.514,9.365,1.404,285385,NULL,0,10083,0
103113,1254,736,1,4.0837,17.0526,-9.1,-13.9,11.478,10.042,9.913,1.221,285378,NULL,0,10084,0
103114,1254,858,1,4.00955,17.7405,-6.4,3.4,11.565,10.262,10.145,1.108,NULL,NULL,0,10085,0
103118,1255,15,1,4.14561,18.7397,-4.1,-8.3,12.079,9.809,9.605,1.93,NULL,NULL,0,10089,0
103119,1255,19,1,4.2618,18.7359,23.9,-7.3,10.914,10.224,10.162,0.587,NULL,NULL,0,10090,0
103120,1255,33,1,4.1689,18.6411,2.8,-1.8,12.285,10.232,10.047,1.745,285443,NULL,0,10091,0
103122,1255,53,1,4.25912,17.1212,8.9,-37.3,11.377,10.499,10.42,0.746,285563,NULL,0,10093,0
103123,1255,74,1,4.25646,18.5478,9.3,-15.1,11.984,10.567,10.439,1.204,285535,NULL,0,10094,0
103124,1255,98,1,4.1778,17.4481,-8.2,-4.8,10.927,10.319,10.264,0.517,285467,NULL,0,10095,0
103125,1255,120,1,4.16714,17.8197,8.5,-5.1,10.387,9.891,9.846,0.422,NULL,NULL,0,10096,0
103126,1255,153,1,4.17032,18.728,31.7,-7.2,11.702,11.066,11.009,0.541,NULL,NULL,0,10097,0
103128,1255,186,1,4.23612,18.5541,16.6,5.7,11.561,10.652,10.57,0.773,285539,NULL,0,10099,0
